,0,1,2,3,4,5,6,7
0,9368084_11478503,3,48.0,105.0,49.0,115.0,202.0,81.0
0,9372474_11722603,0,11.0,91.0,74.0,136.0,276.0,276.0
0,9372474_11722603,1,11.0,129.0,89.0,136.0,276.0,276.0
0,9372474_11722603,2,29.0,221.0,145.0,128.0,254.0,262.0
0,9372474_11722603,3,43.0,91.0,74.0,104.0,173.0,110.0
0,9375344_11397403,0,10.0,67.0,40.0,140.0,304.0,379.0
0,9375344_11397403,1,10.0,74.0,51.0,140.0,304.0,379.0
0,9375344_11397403,2,31.0,186.0,134.0,125.0,222.0,230.0
0,9375344_11397403,3,52.0,67.0,40.0,106.0,149.0,70.0
0,9376430_11712203,0,33.0,68.0,70.0,157.0,381.0,297.0
0,9376430_11712203,1,35.0,68.0,82.0,157.0,381.0,297.0
0,9376430_11712203,2,33.0,182.0,139.0,126.0,211.0,247.0
0,9376430_11712203,3,49.0,71.0,70.0,144.0,157.0,139.0
0,9377726_11742303,failed,,,,,,
0,9379540_11529603,0,23.0,79.0,2.0,131.0,366.0,274.0
0,9379540_11529603,1,28.0,113.0,2.0,131.0,366.0,274.0
0,9379540_11529603,2,23.0,207.0,151.0,124.0,242.0,271.0
0,9379540_11529603,3,35.0,79.0,57.0,97.0,161.0,89.0
0,9381700_11780103,0,21.0,102.0,92.0,138.0,243.0,366.0
0,9381700_11780103,1,21.0,102.0,92.0,138.0,237.0,366.0
0,9381700_11780103,2,34.0,209.0,152.0,122.0,243.0,260.0
0,9381700_11780103,3,64.0,127.0,92.0,76.0,157.0,97.0
0,9386206_10369803,0,32.0,102.0,49.0,142.0,250.0,262.0
0,9386206_10369803,1,33.0,110.0,66.0,142.0,243.0,262.0
0,9386206_10369803,2,32.0,206.0,141.0,129.0,250.0,254.0
0,9386206_10369803,3,48.0,102.0,49.0,100.0,179.0,81.0
0,9390312_10359603,0,4.0,18.0,19.0,158.0,375.0,345.0
0,9390312_10359603,1,29.0,18.0,37.0,158.0,375.0,345.0
0,9390312_10359603,2,4.0,32.0,19.0,123.0,222.0,251.0
0,9390312_10359603,3,45.0,63.0,58.0,97.0,141.0,83.0
0,9391314_11458810,0,25.0,62.0,8.0,139.0,379.0,294.0
0,9391314_11458810,1,27.0,78.0,8.0,139.0,379.0,294.0
0,9391314_11458810,2,25.0,211.0,152.0,131.0,252.0,280.0
0,9391314_11458810,3,49.0,62.0,76.0,106.0,158.0,103.0
0,9392537_11697303,0,32.0,72.0,68.0,153.0,258.0,329.0
0,9392537_11697303,1,36.0,103.0,80.0,153.0,258.0,329.0
0,9392537_11697303,2,32.0,186.0,145.0,123.0,215.0,253.0
0,9392537_11697303,3,51.0,72.0,68.0,105.0,145.0,98.0
0,9393171_11378906,0,32.0,92.0,63.0,130.0,316.0,341.0
0,9393171_11378906,1,33.0,99.0,77.0,130.0,316.0,341.0
0,9393171_11378906,2,32.0,192.0,146.0,127.0,223.0,255.0
0,9393171_11378906,3,51.0,92.0,63.0,110.0,167.0,103.0
0,9393527_11704302,0,31.0,101.0,78.0,138.0,240.0,281.0
0,9393527_11704302,1,31.0,116.0,91.0,138.0,240.0,279.0
0,9393527_11704302,2,32.0,210.0,148.0,126.0,240.0,281.0
0,9393527_11704302,3,47.0,101.0,78.0,87.0,159.0,98.0
0,9394203_11382503,0,22.0,37.0,68.0,146.0,291.0,289.0
0,9394203_11382503,1,27.0,82.0,77.0,146.0,209.0,289.0
0,9394203_11382503,2,22.0,192.0,146.0,135.0,224.0,275.0
0,9394203_11382503,3,47.0,37.0,68.0,118.0,291.0,114.0
0,9399698_11782303,0,34.0,104.0,80.0,123.0,239.0,257.0
0,9399698_11782303,1,36.0,133.0,88.0,123.0,235.0,257.0
0,9399698_11782303,2,34.0,204.0,147.0,120.0,239.0,255.0
0,9399698_11782303,3,50.0,104.0,80.0,99.0,172.0,101.0
0,9408506_11782103,0,29.0,95.0,65.0,137.0,247.0,279.0
0,9408506_11782103,1,30.0,120.0,82.0,137.0,240.0,279.0
0,9408506_11782103,2,29.0,215.0,149.0,137.0,247.0,271.0
0,9408506_11782103,3,49.0,95.0,65.0,107.0,172.0,98.0
0,9409501_11732817,0,32.0,100.0,52.0,126.0,215.0,246.0
0,9409501_11732817,1,32.0,105.0,64.0,124.0,210.0,246.0
0,9409501_11732817,2,35.0,182.0,116.0,126.0,215.0,241.0
0,9409501_11732817,3,45.0,100.0,52.0,96.0,164.0,87.0
0,9409550_10359703,0,24.0,46.0,3.0,142.0,368.0,280.0
0,9409550_10359703,1,24.0,83.0,3.0,142.0,368.0,280.0
0,9409550_10359703,2,25.0,190.0,143.0,135.0,220.0,264.0
0,9409550_10359703,3,39.0,46.0,57.0,105.0,135.0,90.0
0,9411428_11661803,0,33.0,115.0,65.0,132.0,240.0,247.0
0,9411428_11661803,1,36.0,132.0,79.0,132.0,235.0,247.0
0,9411428_11661803,2,33.0,210.0,133.0,128.0,240.0,235.0
0,9411428_11661803,3,56.0,115.0,65.0,103.0,178.0,94.0
0,9411555_11467603,0,29.0,51.0,52.0,146.0,248.0,282.0
0,9411555_11467603,1,29.0,101.0,63.0,146.0,238.0,282.0
0,9411555_11467603,2,31.0,213.0,129.0,139.0,248.0,271.0
0,9411555_11467603,3,33.0,51.0,52.0,111.0,174.0,126.0
0,9413377_11739503,0,25.0,69.0,74.0,126.0,235.0,277.0
0,9413377_11739503,1,26.0,76.0,86.0,126.0,229.0,277.0
0,9413377_11739503,2,25.0,198.0,148.0,122.0,235.0,259.0
0,9413377_11739503,3,54.0,69.0,74.0,102.0,141.0,103.0
0,9413676_11377803,0,34.0,90.0,72.0,133.0,241.0,267.0
0,9413676_11377803,1,37.0,122.0,80.0,133.0,234.0,267.0
0,9413676_11377803,2,34.0,210.0,136.0,124.0,241.0,257.0
0,9413676_11377803,3,43.0,90.0,72.0,87.0,163.0,92.0
0,9416700_11437203,0,32.0,77.0,85.0,155.0,301.0,344.0
0,9416700_11437203,1,34.0,100.0,103.0,155.0,301.0,344.0
0,9416700_11437203,2,32.0,185.0,149.0,130.0,213.0,260.0
0,9416700_11437203,3,43.0,77.0,85.0,99.0,148.0,121.0
0,9417544_11698303,0,33.0,116.0,86.0,126.0,241.0,273.0
0,9417544_11698303,1,34.0,116.0,105.0,126.0,236.0,273.0
0,9417544_11698303,2,33.0,211.0,162.0,120.0,241.0,258.0
0,9417544_11698303,3,49.0,116.0,86.0,93.0,175.0,117.0
0,9418547_11721203,0,23.0,22.0,49.0,144.0,220.0,278.0
0,9418547_11721203,1,23.0,22.0,62.0,144.0,212.0,278.0
0,9418547_11721203,2,23.0,186.0,127.0,141.0,220.0,275.0
0,9418547_11721203,3,30.0,33.0,49.0,92.0,121.0,74.0
0,9420682_10362803,0,6.0,84.0,87.0,126.0,335.0,348.0
0,9420682_10362803,1,6.0,84.0,95.0,126.0,335.0,348.0
0,9420682_10362803,2,36.0,207.0,160.0,124.0,233.0,258.0
0,9420682_10362803,3,63.0,107.0,87.0,105.0,160.0,110.0
0,9420706_11737703,0,31.0,46.0,42.0,143.0,225.0,262.0
0,9420706_11737703,1,31.0,55.0,53.0,143.0,218.0,262.0
0,9420706_11737703,2,31.0,184.0,113.0,140.0,225.0,253.0
0,9420706_11737703,3,49.0,46.0,42.0,113.0,137.0,77.0
0,9423699_11294402,0,24.0,86.0,46.0,144.0,250.0,286.0
0,9423699_11294402,1,28.0,106.0,61.0,144.0,244.0,286.0
0,9423699_11294402,2,24.0,212.0,134.0,138.0,250.0,261.0
0,9423699_11294402,3,51.0,86.0,46.0,117.0,176.0,89.0
0,9424855_11740303,0,35.0,69.0,73.0,125.0,219.0,264.0
0,9424855_11740303,1,36.0,69.0,82.0,125.0,211.0,264.0
0,9424855_11740303,2,35.0,193.0,145.0,125.0,219.0,259.0
0,9424855_11740303,3,47.0,85.0,73.0,93.0,141.0,96.0
0,9425183_11539404,0,16.0,84.0,48.0,150.0,274.0,274.0
0,9425183_11539404,1,19.0,98.0,70.0,150.0,261.0,274.0
0,9425183_11539404,2,16.0,189.0,153.0,129.0,238.0,274.0
0,9425183_11539404,3,39.0,84.0,48.0,106.0,274.0,128.0
0,9425737_10364403,0,10.0,56.0,16.0,156.0,366.0,335.0
0,9425737_10364403,1,10.0,64.0,16.0,156.0,366.0,335.0
0,9425737_10364403,2,18.0,188.0,135.0,131.0,228.0,251.0
0,9425737_10364403,3,38.0,56.0,47.0,104.0,275.0,124.0
0,9427858_11739703,failed,,,,,,
0,9428490_11532103,0,29.0,68.0,41.0,151.0,306.0,329.0
0,9428490_11532103,1,29.0,104.0,63.0,151.0,306.0,329.0
0,9428490_11532103,2,29.0,186.0,110.0,122.0,225.0,236.0
0,9428490_11532103,3,34.0,68.0,41.0,119.0,149.0,80.0
0,9429578_11686803,0,34.0,103.0,5.0,130.0,267.0,265.0
0,9429578_11686803,1,37.0,132.0,5.0,130.0,267.0,265.0
0,9429578_11686803,2,34.0,211.0,161.0,123.0,240.0,254.0
0,9429578_11686803,3,51.0,103.0,76.0,104.0,171.0,107.0
0,9432585_11684003,0,12.0,90.0,71.0,127.0,218.0,285.0
0,9432585_11684003,1,12.0,90.0,79.0,127.0,213.0,285.0
0,9432585_11684003,2,32.0,184.0,145.0,122.0,218.0,252.0
0,9432585_11684003,3,61.0,98.0,71.0,104.0,149.0,98.0
0,9433580_11720103,0,40.0,99.0,80.0,127.0,208.0,258.0
0,9433580_11720103,1,40.0,106.0,89.0,127.0,201.0,252.0
0,9433580_11720103,2,40.0,184.0,151.0,125.0,208.0,258.0
0,9433580_11720103,3,53.0,99.0,80.0,98.0,154.0,101.0
0,9435855_11745817,0,36.0,94.0,70.0,127.0,245.0,262.0
0,9435855_11745817,1,37.0,94.0,83.0,127.0,242.0,262.0
0,9435855_11745817,2,36.0,216.0,158.0,126.0,245.0,249.0
0,9435855_11745817,3,59.0,119.0,70.0,113.0,190.0,105.0
0,9436187_11524103,0,28.0,65.0,65.0,129.0,212.0,274.0
0,9436187_11524103,1,28.0,86.0,83.0,129.0,205.0,274.0
0,9436187_11524103,2,29.0,181.0,142.0,126.0,212.0,255.0
0,9436187_11524103,3,44.0,65.0,65.0,106.0,144.0,102.0
0,9438742_11452603,0,28.0,79.0,58.0,130.0,285.0,339.0
0,9438742_11452603,1,29.0,107.0,81.0,130.0,285.0,339.0
0,9438742_11452603,2,28.0,184.0,137.0,130.0,216.0,247.0
0,9438742_11452603,3,39.0,79.0,58.0,93.0,146.0,91.0
0,9438852_11721803,0,21.0,80.0,3.0,143.0,317.0,277.0
0,9438852_11721803,1,22.0,119.0,3.0,143.0,317.0,277.0
0,9438852_11721803,2,21.0,217.0,128.0,138.0,247.0,264.0
0,9438852_11721803,3,36.0,80.0,59.0,105.0,171.0,91.0
0,9440615_11721603,0,32.0,79.0,45.0,155.0,363.0,278.0
0,9440615_11721603,1,37.0,79.0,45.0,155.0,363.0,278.0
0,9440615_11721603,2,32.0,204.0,149.0,129.0,243.0,265.0
0,9440615_11721603,3,59.0,98.0,82.0,111.0,161.0,105.0
0,9441432_11393403,0,38.0,96.0,11.0,137.0,374.0,267.0
0,9441432_11393403,1,41.0,109.0,11.0,137.0,374.0,267.0
0,9441432_11393403,2,38.0,194.0,150.0,131.0,226.0,248.0
0,9441432_11393403,3,50.0,96.0,65.0,108.0,164.0,99.0
0,9441861_11750631,0,18.0,69.0,1.0,139.0,312.0,364.0
0,9441861_11750631,1,18.0,76.0,1.0,139.0,312.0,364.0
0,9441861_11750631,2,32.0,186.0,138.0,126.0,225.0,255.0
0,9441861_11750631,3,45.0,69.0,44.0,99.0,149.0,76.0
0,9442298_11420703,0,28.0,80.0,90.0,123.0,243.0,290.0
0,9442298_11420703,1,33.0,80.0,101.0,123.0,236.0,290.0
0,9442298_11420703,2,28.0,214.0,159.0,121.0,243.0,270.0
0,9442298_11420703,3,54.0,96.0,90.0,94.0,152.0,112.0
0,9445852_11809203,0,34.0,76.0,75.0,127.0,216.0,250.0
0,9445852_11809203,1,34.0,76.0,81.0,127.0,211.0,250.0
0,9445852_11809203,2,36.0,187.0,147.0,126.0,216.0,248.0
0,9445852_11809203,3,56.0,96.0,75.0,98.0,143.0,95.0
0,9448563_11685503,0,18.0,34.0,63.0,141.0,315.0,302.0
0,9448563_11685503,1,18.0,34.0,75.0,141.0,315.0,302.0
0,9448563_11685503,2,27.0,176.0,133.0,134.0,217.0,259.0
0,9448563_11685503,3,43.0,35.0,63.0,98.0,131.0,81.0
0,9449834_11679804,0,25.0,52.0,55.0,148.0,251.0,289.0
0,9449834_11679804,1,31.0,56.0,66.0,148.0,240.0,289.0
0,9449834_11679804,2,25.0,214.0,141.0,142.0,251.0,274.0
0,9449834_11679804,3,48.0,52.0,55.0,117.0,176.0,86.0
0,9452835_11730503,0,40.0,82.0,71.0,133.0,226.0,261.0
0,9452835_11730503,1,40.0,82.0,83.0,133.0,223.0,261.0
0,9452835_11730503,2,41.0,198.0,146.0,126.0,226.0,261.0
0,9452835_11730503,3,53.0,92.0,71.0,104.0,162.0,94.0
0,9454284_11542903,0,32.0,103.0,7.0,144.0,346.0,343.0
0,9454284_11542903,1,35.0,126.0,7.0,144.0,346.0,343.0
0,9454284_11542903,2,32.0,207.0,148.0,123.0,237.0,260.0
0,9454284_11542903,3,49.0,103.0,64.0,100.0,164.0,97.0
0,9455502_11458703,0,24.0,70.0,62.0,133.0,236.0,295.0
0,9455502_11458703,1,24.0,80.0,91.0,133.0,225.0,295.0
0,9455502_11458703,2,25.0,203.0,154.0,131.0,236.0,282.0
0,9455502_11458703,3,32.0,70.0,62.0,96.0,157.0,103.0
0,9456548_11737503,0,27.0,61.0,32.0,143.0,219.0,263.0
0,9456548_11737503,1,30.0,84.0,57.0,143.0,210.0,263.0
0,9456548_11737503,2,27.0,185.0,106.0,139.0,219.0,253.0
0,9456548_11737503,3,36.0,61.0,32.0,107.0,146.0,77.0
0,9457718_11430303,0,27.0,87.0,76.0,134.0,247.0,283.0
0,9457718_11430303,1,28.0,105.0,97.0,134.0,241.0,283.0
0,9457718_11430303,2,27.0,213.0,159.0,130.0,247.0,277.0
0,9457718_11430303,3,41.0,87.0,76.0,98.0,173.0,109.0
0,9458416_10369303,0,11.0,32.0,79.0,136.0,242.0,362.0
0,9458416_10369303,1,11.0,32.0,87.0,136.0,237.0,362.0
0,9458416_10369303,2,24.0,209.0,152.0,132.0,242.0,266.0
0,9458416_10369303,3,44.0,77.0,79.0,95.0,232.0,221.0
0,9459295_11410803,0,30.0,111.0,67.0,137.0,242.0,269.0
0,9459295_11410803,1,33.0,126.0,86.0,137.0,236.0,269.0
0,9459295_11410803,2,30.0,212.0,145.0,130.0,242.0,267.0
0,9459295_11410803,3,42.0,111.0,67.0,98.0,181.0,104.0
0,9459421_11532303,0,28.0,64.0,47.0,141.0,245.0,279.0
0,9459421_11532303,1,31.0,99.0,67.0,141.0,239.0,279.0
0,9459421_11532303,2,28.0,214.0,131.0,135.0,245.0,271.0
0,9459421_11532303,3,34.0,64.0,47.0,100.0,173.0,83.0
0,9462532_11448703,0,26.0,48.0,62.0,139.0,377.0,282.0
0,9462532_11448703,1,28.0,51.0,74.0,139.0,377.0,277.0
0,9462532_11448703,2,26.0,183.0,145.0,138.0,223.0,282.0
0,9462532_11448703,3,41.0,48.0,62.0,103.0,136.0,88.0
0,9463326_11425303,0,25.0,123.0,3.0,138.0,248.0,279.0
0,9463326_11425303,1,27.0,130.0,3.0,138.0,238.0,279.0
0,9463326_11425303,2,25.0,222.0,150.0,122.0,248.0,268.0
0,9463326_11425303,3,38.0,123.0,72.0,96.0,191.0,113.0
0,9463633_11641203,0,16.0,92.0,66.0,157.0,379.0,360.0
0,9463633_11641203,1,16.0,116.0,79.0,157.0,379.0,360.0
0,9463633_11641203,2,35.0,206.0,163.0,134.0,233.0,268.0
0,9463633_11641203,3,45.0,92.0,66.0,108.0,168.0,100.0
0,9464640_11405903,0,27.0,46.0,15.0,143.0,364.0,269.0
0,9464640_11405903,1,28.0,78.0,15.0,143.0,364.0,269.0
0,9464640_11405903,2,27.0,172.0,140.0,138.0,202.0,263.0
0,9464640_11405903,3,48.0,46.0,64.0,116.0,129.0,96.0
0,9464766_11400203,0,14.0,98.0,67.0,119.0,208.0,250.0
0,9464766_11400203,1,14.0,133.0,78.0,119.0,200.0,249.0
0,9464766_11400203,2,31.0,185.0,142.0,118.0,208.0,250.0
0,9464766_11400203,3,45.0,98.0,67.0,97.0,153.0,100.0
0,9466873_11377203,0,33.0,90.0,68.0,137.0,246.0,281.0
0,9466873_11377203,1,37.0,120.0,95.0,137.0,239.0,281.0
0,9466873_11377203,2,33.0,210.0,151.0,133.0,246.0,269.0
0,9466873_11377203,3,39.0,90.0,68.0,101.0,174.0,106.0
0,9468561_11447603,0,18.0,76.0,50.0,143.0,246.0,265.0
0,9468561_11447603,1,18.0,112.0,58.0,143.0,238.0,265.0
0,9468561_11447603,2,28.0,213.0,136.0,135.0,246.0,259.0
0,9468561_11447603,3,40.0,76.0,50.0,105.0,164.0,73.0
0,9469318_11418703,0,34.0,67.0,60.0,128.0,303.0,262.0
0,9469318_11418703,1,37.0,92.0,76.0,128.0,303.0,262.0
0,9469318_11418703,2,34.0,184.0,130.0,125.0,207.0,248.0
0,9469318_11418703,3,43.0,67.0,60.0,95.0,147.0,92.0
0,9474901_11294803,0,33.0,59.0,53.0,146.0,301.0,330.0
0,9474901_11294803,1,33.0,92.0,77.0,146.0,301.0,330.0
0,9474901_11294803,2,34.0,183.0,143.0,123.0,208.0,253.0
0,9474901_11294803,3,45.0,59.0,53.0,101.0,146.0,86.0
0,9476633_10372703,0,22.0,94.0,3.0,135.0,332.0,281.0
0,9476633_10372703,1,23.0,104.0,3.0,135.0,332.0,279.0
0,9476633_10372703,2,22.0,202.0,157.0,130.0,244.0,281.0
0,9476633_10372703,3,44.0,94.0,52.0,106.0,170.0,90.0
0,9477612_10364117,0,32.0,67.0,50.0,150.0,297.0,350.0
0,9477612_10364117,1,32.0,103.0,64.0,150.0,297.0,350.0
0,9477612_10364117,2,32.0,197.0,134.0,132.0,225.0,246.0
0,9477612_10364117,3,41.0,67.0,50.0,101.0,146.0,83.0
0,9480968_11833303,0,31.0,62.0,58.0,145.0,249.0,277.0
0,9480968_11833303,1,32.0,62.0,65.0,145.0,241.0,277.0
0,9480968_11833303,2,31.0,211.0,138.0,141.0,249.0,264.0
0,9480968_11833303,3,51.0,65.0,58.0,116.0,151.0,83.0
0,9481411_11670211,0,29.0,75.0,64.0,132.0,247.0,276.0
0,9481411_11670211,1,29.0,118.0,74.0,132.0,243.0,276.0
0,9481411_11670211,2,29.0,212.0,156.0,128.0,247.0,269.0
0,9481411_11670211,3,55.0,75.0,64.0,115.0,166.0,94.0
0,9483550_10366103,0,33.0,21.0,64.0,127.0,217.0,338.0
0,9483550_10366103,1,36.0,21.0,79.0,127.0,210.0,338.0
0,9483550_10366103,2,33.0,191.0,125.0,125.0,217.0,245.0
0,9483550_10366103,3,45.0,71.0,64.0,104.0,153.0,97.0
0,9484850_11532803,0,32.0,55.0,7.0,148.0,378.0,315.0
0,9484850_11532803,1,32.0,83.0,7.0,148.0,378.0,315.0
0,9484850_11532803,2,32.0,188.0,123.0,124.0,216.0,236.0
0,9484850_11532803,3,38.0,55.0,59.0,93.0,315.0,82.0
0,9487842_11643403,0,16.0,107.0,7.0,137.0,339.0,349.0
0,9487842_11643403,1,16.0,124.0,7.0,137.0,339.0,349.0
0,9487842_11643403,2,24.0,217.0,167.0,115.0,258.0,264.0
0,9487842_11643403,3,47.0,107.0,76.0,95.0,194.0,153.0
0,9488834_11412303,0,35.0,115.0,67.0,132.0,244.0,272.0
0,9488834_11412303,1,37.0,119.0,89.0,132.0,237.0,272.0
0,9488834_11412303,2,35.0,210.0,150.0,127.0,244.0,264.0
0,9488834_11412303,3,54.0,115.0,67.0,104.0,179.0,101.0
0,9489487_11616703,0,31.0,102.0,74.0,134.0,245.0,268.0
0,9489487_11616703,1,32.0,113.0,81.0,134.0,239.0,268.0
0,9489487_11616703,2,31.0,199.0,154.0,127.0,245.0,267.0
0,9489487_11616703,3,45.0,102.0,74.0,100.0,174.0,98.0
0,9490975_11483903,0,17.0,78.0,65.0,156.0,214.0,281.0
0,9490975_11483903,1,17.0,92.0,76.0,156.0,207.0,281.0
0,9490975_11483903,2,32.0,185.0,134.0,125.0,214.0,254.0
0,9490975_11483903,3,43.0,78.0,65.0,98.0,156.0,91.0
0,9493073_11670603,0,34.0,99.0,47.0,139.0,246.0,249.0
0,9493073_11670603,1,37.0,118.0,62.0,139.0,238.0,249.0
0,9493073_11670603,2,34.0,214.0,121.0,131.0,246.0,247.0
0,9493073_11670603,3,45.0,99.0,47.0,97.0,175.0,83.0
0,9495071_11374303,0,26.0,55.0,60.0,143.0,319.0,279.0
0,9495071_11374303,1,31.0,88.0,80.0,143.0,319.0,279.0
0,9495071_11374303,2,26.0,185.0,138.0,136.0,221.0,257.0
0,9495071_11374303,3,46.0,55.0,60.0,106.0,141.0,95.0
0,9495378_11654603,0,9.0,71.0,6.0,151.0,299.0,356.0
0,9495378_11654603,1,9.0,100.0,6.0,151.0,299.0,356.0
0,9495378_11654603,2,28.0,186.0,107.0,124.0,231.0,226.0
0,9495378_11654603,3,43.0,71.0,28.0,148.0,216.0,279.0
0,9495881_11643503,0,39.0,122.0,81.0,134.0,246.0,276.0
0,9495881_11643503,1,41.0,128.0,105.0,134.0,239.0,276.0
0,9495881_11643503,2,39.0,209.0,162.0,127.0,246.0,268.0
0,9495881_11643503,3,49.0,122.0,81.0,91.0,185.0,110.0
0,9498865_11692003,0,29.0,32.0,56.0,148.0,237.0,283.0
0,9498865_11692003,1,29.0,32.0,79.0,148.0,231.0,283.0
0,9498865_11692003,2,30.0,201.0,142.0,143.0,237.0,272.0
0,9498865_11692003,3,46.0,34.0,56.0,112.0,141.0,90.0
0,9501362_11524203,0,30.0,51.0,68.0,145.0,315.0,300.0
0,9501362_11524203,1,33.0,99.0,71.0,145.0,315.0,300.0
0,9501362_11524203,2,30.0,188.0,126.0,128.0,219.0,238.0
0,9501362_11524203,3,54.0,51.0,68.0,71.0,110.0,76.0
0,9501871_11617503,0,33.0,72.0,69.0,124.0,207.0,261.0
0,9501871_11617503,1,33.0,72.0,88.0,124.0,202.0,261.0
0,9501871_11617503,2,34.0,177.0,148.0,122.0,207.0,257.0
0,9501871_11617503,3,45.0,72.0,69.0,97.0,144.0,102.0
0,9504372_11657703,0,12.0,39.0,62.0,150.0,325.0,354.0
0,9504372_11657703,1,12.0,39.0,70.0,150.0,325.0,354.0
0,9504372_11657703,2,36.0,178.0,99.0,138.0,250.0,274.0
0,9504372_11657703,3,50.0,93.0,62.0,105.0,181.0,98.0
0,9508003_11649017,0,30.0,65.0,39.0,152.0,323.0,335.0
0,9508003_11649017,1,30.0,87.0,45.0,152.0,323.0,335.0
0,9508003_11649017,2,33.0,182.0,119.0,123.0,209.0,219.0
0,9508003_11649017,3,54.0,65.0,39.0,112.0,136.0,68.0
0,9523523_11626503,0,27.0,106.0,7.0,123.0,343.0,343.0
0,9523523_11626503,1,31.0,106.0,7.0,123.0,343.0,343.0
0,9523523_11626503,2,27.0,210.0,149.0,119.0,239.0,252.0
0,9523523_11626503,3,50.0,112.0,85.0,101.0,175.0,113.0
0,9524666_10355303,0,33.0,47.0,94.0,125.0,219.0,270.0
0,9524666_10355303,1,33.0,69.0,102.0,125.0,213.0,270.0
0,9524666_10355303,2,34.0,191.0,156.0,120.0,219.0,252.0
0,9524666_10355303,3,48.0,47.0,94.0,96.0,122.0,118.0
0,9525665_11459903,0,30.0,75.0,2.0,158.0,369.0,282.0
0,9525665_11459903,1,33.0,94.0,2.0,158.0,369.0,282.0
0,9525665_11459903,2,30.0,186.0,154.0,126.0,218.0,268.0
0,9525665_11459903,3,42.0,75.0,72.0,96.0,150.0,104.0
0,9527520_11769503,failed,,,,,,
0,9529676_11294603,0,21.0,54.0,14.0,138.0,376.0,275.0
0,9529676_11294603,1,24.0,108.0,14.0,138.0,376.0,275.0
0,9529676_11294603,2,21.0,214.0,145.0,131.0,244.0,266.0
0,9529676_11294603,3,41.0,54.0,70.0,108.0,163.0,103.0
0,9530683_11478603,0,33.0,91.0,71.0,127.0,220.0,267.0
0,9530683_11478603,1,36.0,104.0,83.0,127.0,212.0,267.0
0,9530683_11478603,2,33.0,194.0,146.0,123.0,220.0,251.0
0,9530683_11478603,3,49.0,91.0,71.0,99.0,155.0,99.0
0,9534036_11532703,0,30.0,75.0,47.0,153.0,220.0,252.0
0,9534036_11532703,1,30.0,99.0,60.0,153.0,214.0,252.0
0,9534036_11532703,2,32.0,190.0,132.0,123.0,220.0,249.0
0,9534036_11532703,3,49.0,75.0,47.0,107.0,151.0,79.0
0,9535191_10364203,0,30.0,66.0,63.0,129.0,227.0,259.0
0,9535191_10364203,1,33.0,73.0,71.0,129.0,227.0,259.0
0,9535191_10364203,2,30.0,194.0,121.0,119.0,216.0,236.0
0,9535191_10364203,3,53.0,66.0,63.0,102.0,137.0,85.0
0,9540125_11430003,0,7.0,64.0,43.0,139.0,227.0,257.0
0,9540125_11430003,1,7.0,99.0,54.0,139.0,216.0,253.0
0,9540125_11430003,2,29.0,198.0,132.0,137.0,227.0,257.0
0,9540125_11430003,3,49.0,64.0,43.0,112.0,151.0,71.0
0,9541124_11452903,0,21.0,38.0,50.0,144.0,220.0,281.0
0,9541124_11452903,1,23.0,87.0,69.0,144.0,210.0,281.0
0,9541124_11452903,2,21.0,185.0,132.0,136.0,220.0,273.0
0,9541124_11452903,3,41.0,38.0,50.0,107.0,138.0,83.0
0,9541614_11396803,0,16.0,64.0,4.0,135.0,333.0,265.0
0,9541614_11396803,1,16.0,100.0,4.0,135.0,333.0,265.0
0,9541614_11396803,2,28.0,193.0,131.0,130.0,230.0,249.0
0,9541614_11396803,3,48.0,64.0,36.0,103.0,142.0,62.0
0,9543020_11382303,0,32.0,66.0,16.0,136.0,346.0,293.0
0,9543020_11382303,1,36.0,66.0,16.0,136.0,346.0,293.0
0,9543020_11382303,2,32.0,200.0,156.0,132.0,227.0,267.0
0,9543020_11382303,3,46.0,79.0,80.0,97.0,146.0,107.0
0,9543679_11436803,0,28.0,80.0,84.0,129.0,254.0,279.0
0,9543679_11436803,1,31.0,80.0,85.0,129.0,244.0,279.0
0,9543679_11436803,2,28.0,218.0,138.0,128.0,254.0,261.0
0,9543679_11436803,3,67.0,119.0,84.0,75.0,130.0,88.0
0,9545559_11539202,0,25.0,62.0,42.0,142.0,227.0,314.0
0,9545559_11539202,1,25.0,96.0,53.0,142.0,219.0,314.0
0,9545559_11539202,2,25.0,184.0,128.0,138.0,227.0,255.0
0,9545559_11539202,3,44.0,62.0,42.0,104.0,140.0,68.0
0,9555061_11775803,0,27.0,4.0,32.0,156.0,374.0,337.0
0,9555061_11775803,1,27.0,4.0,32.0,156.0,374.0,337.0
0,9555061_11775803,2,31.0,205.0,139.0,126.0,246.0,251.0
0,9555061_11775803,3,43.0,107.0,57.0,86.0,156.0,79.0
0,9559547_11611203,0,8.0,67.0,31.0,158.0,316.0,370.0
0,9559547_11611203,1,8.0,87.0,46.0,158.0,316.0,370.0
0,9559547_11611203,2,28.0,188.0,122.0,133.0,217.0,239.0
0,9559547_11611203,3,53.0,67.0,31.0,111.0,173.0,108.0
0,9564280_11402303,0,33.0,101.0,5.0,127.0,376.0,330.0
0,9564280_11402303,1,33.0,120.0,5.0,127.0,376.0,330.0
0,9564280_11402303,2,35.0,208.0,155.0,127.0,236.0,266.0
0,9564280_11402303,3,46.0,101.0,70.0,106.0,171.0,108.0
0,9564729_11482003,0,26.0,69.0,41.0,152.0,348.0,288.0
