,0,1,2,3,4,5,6,7
0,00810.nii.gz,1,15.0,98.0,90.0,103.0,203.0,249.0
0,00810.nii.gz,2,12.0,177.0,130.0,103.0,212.0,247.0
0,00810.nii.gz,3,21.0,88.0,76.0,71.0,157.0,100.0
0,03366.nii.gz,0,1.0,91.0,91.0,113.0,337.0,329.0
0,03366.nii.gz,1,6.0,123.0,105.0,111.0,329.0,315.0
0,03366.nii.gz,2,2.0,221.0,165.0,113.0,337.0,329.0
0,03366.nii.gz,3,1.0,91.0,91.0,67.0,159.0,304.0
0,01009.nii.gz,0,4.0,8.0,126.0,112.0,245.0,391.0
0,01009.nii.gz,1,19.0,132.0,126.0,110.0,232.0,292.0
0,01009.nii.gz,2,4.0,8.0,130.0,112.0,245.0,391.0
0,01009.nii.gz,3,17.0,91.0,131.0,56.0,170.0,143.0
0,01413.nii.gz,0,2.0,8.0,92.0,121.0,264.0,384.0
0,01413.nii.gz,1,3.0,115.0,99.0,118.0,247.0,312.0
0,01413.nii.gz,2,2.0,8.0,113.0,121.0,264.0,384.0
0,01413.nii.gz,3,64.0,95.0,92.0,119.0,175.0,120.0
0,13523.nii.gz,0,4.0,60.0,79.0,123.0,253.0,309.0
0,13523.nii.gz,1,4.0,105.0,92.0,119.0,239.0,302.0
0,13523.nii.gz,2,8.0,209.0,132.0,119.0,253.0,309.0
0,13523.nii.gz,3,67.0,60.0,79.0,123.0,153.0,107.0
0,07430.nii.gz,0,10.0,96.0,83.0,112.0,235.0,261.0
0,07430.nii.gz,1,10.0,108.0,93.0,106.0,213.0,261.0
0,07430.nii.gz,2,10.0,196.0,117.0,112.0,235.0,246.0
0,07430.nii.gz,3,51.0,96.0,83.0,97.0,169.0,115.0
0,07217.nii.gz,0,15.0,89.0,100.0,115.0,229.0,285.0
0,07217.nii.gz,1,16.0,110.0,111.0,111.0,217.0,281.0
0,07217.nii.gz,2,15.0,189.0,162.0,115.0,229.0,285.0
0,07217.nii.gz,3,52.0,89.0,100.0,97.0,163.0,126.0
0,11256.nii.gz,0,4.0,101.0,97.0,119.0,258.0,300.0
0,11256.nii.gz,1,8.0,122.0,107.0,118.0,234.0,300.0
0,11256.nii.gz,2,4.0,215.0,152.0,119.0,258.0,300.0
0,11256.nii.gz,3,16.0,101.0,97.0,66.0,173.0,121.0
0,11471.nii.gz,0,9.0,116.0,113.0,113.0,256.0,296.0
0,11471.nii.gz,1,9.0,140.0,117.0,112.0,247.0,296.0
0,11471.nii.gz,2,10.0,221.0,144.0,113.0,256.0,292.0
0,11471.nii.gz,3,10.0,116.0,113.0,53.0,186.0,128.0
0,07996.nii.gz,0,13.0,117.0,109.0,107.0,259.0,285.0
0,07996.nii.gz,1,18.0,137.0,118.0,106.0,251.0,285.0
0,07996.nii.gz,2,13.0,224.0,154.0,107.0,259.0,282.0
0,07996.nii.gz,3,25.0,117.0,109.0,68.0,177.0,129.0
0,13139.nii.gz,0,7.0,86.0,64.0,115.0,236.0,264.0
0,13139.nii.gz,1,9.0,101.0,72.0,115.0,223.0,262.0
0,13139.nii.gz,2,7.0,199.0,109.0,115.0,236.0,264.0
0,13139.nii.gz,3,62.0,86.0,64.0,115.0,167.0,89.0
0,11183.nii.gz,0,15.0,20.0,108.0,116.0,311.0,318.0
0,11183.nii.gz,1,16.0,38.0,125.0,112.0,311.0,318.0
0,11183.nii.gz,2,15.0,20.0,108.0,116.0,251.0,312.0
0,11183.nii.gz,3,51.0,23.0,124.0,112.0,162.0,157.0
0,14603.nii.gz,0,17.0,92.0,105.0,108.0,234.0,264.0
0,14603.nii.gz,1,20.0,114.0,110.0,107.0,215.0,264.0
0,14603.nii.gz,2,17.0,197.0,149.0,108.0,234.0,260.0
0,14603.nii.gz,3,59.0,92.0,105.0,100.0,160.0,122.0
0,02258.nii.gz,0,11.0,79.0,101.0,116.0,238.0,286.0
0,02258.nii.gz,1,11.0,118.0,104.0,116.0,220.0,286.0
0,02258.nii.gz,2,11.0,203.0,124.0,111.0,238.0,267.0
0,02258.nii.gz,3,75.0,79.0,101.0,116.0,158.0,124.0
0,00137.nii.gz,0,6.0,8.0,99.0,114.0,362.0,391.0
0,00137.nii.gz,1,14.0,80.0,123.0,113.0,358.0,304.0
0,00137.nii.gz,2,6.0,8.0,99.0,114.0,362.0,391.0
0,00137.nii.gz,3,34.0,55.0,113.0,80.0,344.0,224.0
0,14219.nii.gz,0,13.0,71.0,71.0,115.0,232.0,281.0
0,14219.nii.gz,1,13.0,91.0,85.0,111.0,218.0,264.0
0,14219.nii.gz,2,13.0,189.0,144.0,115.0,232.0,281.0
0,14219.nii.gz,3,52.0,71.0,71.0,104.0,152.0,99.0
0,02065.nii.gz,0,2.0,6.0,37.0,124.0,256.0,396.0
0,02065.nii.gz,1,4.0,118.0,70.0,119.0,245.0,268.0
0,02065.nii.gz,2,2.0,6.0,37.0,124.0,256.0,396.0
0,02065.nii.gz,3,62.0,97.0,58.0,117.0,177.0,87.0
0,02642.nii.gz,0,15.0,87.0,90.0,113.0,241.0,269.0
0,02642.nii.gz,1,15.0,96.0,93.0,112.0,194.0,269.0
0,02642.nii.gz,2,15.0,106.0,92.0,113.0,241.0,258.0
0,02642.nii.gz,3,37.0,87.0,90.0,84.0,147.0,113.0
0,04046.nii.gz,0,2.0,8.0,46.0,119.0,216.0,371.0
0,04046.nii.gz,1,12.0,90.0,70.0,108.0,197.0,246.0
0,04046.nii.gz,2,2.0,8.0,46.0,119.0,216.0,371.0
0,04046.nii.gz,3,60.0,84.0,68.0,101.0,157.0,89.0
0,10280.nii.gz,0,1.0,8.0,14.0,118.0,332.0,388.0
0,10280.nii.gz,1,15.0,122.0,61.0,110.0,312.0,278.0
0,10280.nii.gz,2,1.0,8.0,14.0,118.0,332.0,388.0
0,10280.nii.gz,3,9.0,105.0,96.0,51.0,171.0,119.0
0,10772.nii.gz,0,11.0,93.0,65.0,116.0,242.0,263.0
0,10772.nii.gz,1,15.0,108.0,76.0,113.0,224.0,259.0
0,10772.nii.gz,2,11.0,207.0,117.0,116.0,242.0,263.0
0,10772.nii.gz,3,64.0,93.0,65.0,114.0,166.0,95.0
0,06733.nii.gz,0,10.0,125.0,110.0,105.0,266.0,305.0
0,06733.nii.gz,1,11.0,126.0,112.0,103.0,251.0,299.0
0,06733.nii.gz,2,10.0,222.0,165.0,105.0,266.0,305.0
0,06733.nii.gz,3,11.0,125.0,110.0,50.0,203.0,134.0
0,06114.nii.gz,0,22.0,63.0,99.0,104.0,225.0,342.0
0,06114.nii.gz,1,22.0,130.0,105.0,102.0,218.0,271.0
0,06114.nii.gz,2,24.0,202.0,145.0,104.0,225.0,260.0
0,06114.nii.gz,3,39.0,63.0,99.0,95.0,185.0,342.0
0,12848.nii.gz,0,10.0,104.0,91.0,114.0,255.0,298.0
0,12848.nii.gz,1,10.0,122.0,96.0,114.0,234.0,285.0
0,12848.nii.gz,2,10.0,215.0,135.0,114.0,255.0,298.0
0,12848.nii.gz,3,11.0,104.0,91.0,50.0,177.0,115.0
0,04388.nii.gz,0,9.0,3.0,90.0,122.0,271.0,290.0
0,04388.nii.gz,1,9.0,22.0,95.0,122.0,253.0,290.0
0,04388.nii.gz,2,11.0,3.0,107.0,122.0,271.0,272.0
0,04388.nii.gz,3,10.0,133.0,90.0,52.0,211.0,121.0
0,10554.nii.gz,0,3.0,8.0,37.0,117.0,240.0,388.0
0,10554.nii.gz,1,19.0,115.0,96.0,112.0,223.0,267.0
0,10554.nii.gz,2,3.0,8.0,37.0,117.0,240.0,388.0
0,10554.nii.gz,3,36.0,95.0,86.0,87.0,173.0,113.0
0,04792.nii.gz,0,2.0,8.0,44.0,119.0,273.0,393.0
0,04792.nii.gz,1,5.0,141.0,74.0,111.0,245.0,261.0
0,04792.nii.gz,2,2.0,8.0,44.0,119.0,273.0,393.0
0,04792.nii.gz,3,9.0,123.0,65.0,59.0,207.0,93.0
0,10681.nii.gz,0,6.0,8.0,82.0,108.0,244.0,328.0
0,10681.nii.gz,1,10.0,115.0,95.0,108.0,231.0,279.0
0,10681.nii.gz,2,6.0,8.0,112.0,108.0,244.0,328.0
0,10681.nii.gz,3,49.0,50.0,82.0,102.0,161.0,111.0
0,02243.nii.gz,0,3.0,8.0,39.0,119.0,212.0,394.0
0,02243.nii.gz,1,15.0,93.0,90.0,110.0,204.0,268.0
0,02243.nii.gz,2,3.0,8.0,39.0,119.0,212.0,394.0
0,02243.nii.gz,3,18.0,72.0,66.0,78.0,142.0,103.0
0,00978.nii.gz,0,18.0,121.0,102.0,115.0,239.0,263.0
0,00978.nii.gz,1,18.0,128.0,109.0,111.0,226.0,263.0
0,00978.nii.gz,2,18.0,206.0,141.0,115.0,239.0,259.0
0,00978.nii.gz,3,60.0,121.0,102.0,100.0,185.0,126.0
0,14425.nii.gz,0,4.0,8.0,65.0,118.0,251.0,383.0
0,14425.nii.gz,1,11.0,124.0,75.0,116.0,236.0,249.0
0,14425.nii.gz,2,4.0,8.0,75.0,118.0,251.0,383.0
0,14425.nii.gz,3,55.0,102.0,65.0,105.0,175.0,88.0
0,02659.nii.gz,0,17.0,143.0,124.0,107.0,273.0,287.0
0,02659.nii.gz,1,17.0,165.0,129.0,106.0,260.0,287.0
0,02659.nii.gz,2,21.0,242.0,160.0,107.0,273.0,283.0
0,02659.nii.gz,3,17.0,143.0,124.0,58.0,211.0,142.0
0,13538.nii.gz,0,7.0,111.0,104.0,110.0,391.0,329.0
0,13538.nii.gz,1,7.0,123.0,116.0,108.0,391.0,309.0
0,13538.nii.gz,2,10.0,140.0,114.0,110.0,247.0,329.0
0,13538.nii.gz,3,9.0,111.0,104.0,53.0,183.0,135.0
0,13976.nii.gz,0,2.0,104.0,71.0,117.0,325.0,272.0
0,13976.nii.gz,1,4.0,109.0,87.0,117.0,216.0,271.0
0,13976.nii.gz,2,2.0,150.0,85.0,114.0,325.0,272.0
0,13976.nii.gz,3,11.0,104.0,71.0,71.0,182.0,104.0
0,05744.nii.gz,0,18.0,144.0,130.0,109.0,266.0,293.0
0,05744.nii.gz,1,19.0,154.0,139.0,106.0,251.0,292.0
0,05744.nii.gz,2,18.0,239.0,167.0,109.0,266.0,293.0
0,05744.nii.gz,3,19.0,144.0,130.0,58.0,203.0,151.0
0,05163.nii.gz,0,17.0,99.0,100.0,106.0,230.0,272.0
0,05163.nii.gz,1,18.0,122.0,109.0,105.0,220.0,269.0
0,05163.nii.gz,2,17.0,202.0,133.0,106.0,230.0,272.0
0,05163.nii.gz,3,57.0,99.0,100.0,97.0,155.0,120.0
0,11582.nii.gz,0,3.0,8.0,83.0,118.0,220.0,368.0
0,11582.nii.gz,1,9.0,89.0,90.0,118.0,204.0,288.0
0,11582.nii.gz,2,3.0,8.0,84.0,117.0,220.0,368.0
0,11582.nii.gz,3,11.0,47.0,83.0,72.0,145.0,105.0
0,11070.nii.gz,0,3.0,142.0,101.0,120.0,294.0,310.0
0,11070.nii.gz,1,3.0,168.0,102.0,120.0,280.0,310.0
0,11070.nii.gz,2,5.0,252.0,133.0,119.0,294.0,299.0
0,11070.nii.gz,3,3.0,142.0,101.0,53.0,228.0,123.0
0,05491.nii.gz,0,8.0,8.0,102.0,106.0,230.0,317.0
0,05491.nii.gz,1,17.0,124.0,119.0,101.0,221.0,262.0
0,05491.nii.gz,2,8.0,8.0,102.0,106.0,230.0,317.0
0,05491.nii.gz,3,20.0,110.0,112.0,55.0,164.0,125.0
0,07865.nii.gz,0,13.0,105.0,106.0,107.0,248.0,282.0
0,07865.nii.gz,1,16.0,130.0,117.0,103.0,234.0,282.0
0,07865.nii.gz,2,13.0,216.0,154.0,107.0,248.0,280.0
0,07865.nii.gz,3,55.0,105.0,106.0,100.0,171.0,128.0
0,07031.nii.gz,0,16.0,90.0,53.0,111.0,235.0,271.0
0,07031.nii.gz,1,17.0,103.0,70.0,111.0,216.0,264.0
0,07031.nii.gz,2,16.0,191.0,128.0,109.0,235.0,271.0
0,07031.nii.gz,3,17.0,90.0,53.0,69.0,167.0,80.0
0,13705.nii.gz,0,5.0,44.0,73.0,118.0,244.0,278.0
0,13705.nii.gz,1,8.0,80.0,80.0,117.0,224.0,278.0
0,13705.nii.gz,2,5.0,198.0,113.0,118.0,244.0,261.0
0,13705.nii.gz,3,15.0,44.0,73.0,73.0,130.0,95.0
0,03767.nii.gz,0,8.0,8.0,46.0,125.0,249.0,389.0
0,03767.nii.gz,1,11.0,103.0,64.0,124.0,233.0,271.0
0,03767.nii.gz,2,8.0,8.0,46.0,125.0,249.0,389.0
0,03767.nii.gz,3,9.0,71.0,68.0,60.0,160.0,85.0
0,03140.nii.gz,0,2.0,8.0,37.0,120.0,241.0,393.0
0,03140.nii.gz,1,10.0,113.0,76.0,116.0,229.0,264.0
0,03140.nii.gz,2,2.0,8.0,37.0,120.0,241.0,393.0
0,03140.nii.gz,3,69.0,87.0,69.0,115.0,162.0,93.0
0,09318.nii.gz,0,2.0,8.0,59.0,118.0,250.0,393.0
0,09318.nii.gz,1,9.0,124.0,98.0,113.0,236.0,272.0
0,09318.nii.gz,2,2.0,8.0,59.0,118.0,250.0,393.0
0,09318.nii.gz,3,9.0,104.0,80.0,67.0,185.0,112.0
0,02959.nii.gz,0,7.0,103.0,70.0,112.0,250.0,270.0
0,02959.nii.gz,1,7.0,115.0,78.0,112.0,230.0,270.0
0,02959.nii.gz,2,7.0,206.0,106.0,112.0,250.0,267.0
0,02959.nii.gz,3,57.0,103.0,70.0,107.0,175.0,96.0
0,00678.nii.gz,0,5.0,8.0,66.0,114.0,228.0,363.0
0,00678.nii.gz,1,10.0,110.0,76.0,106.0,212.0,249.0
0,00678.nii.gz,2,5.0,8.0,66.0,114.0,228.0,363.0
0,00678.nii.gz,3,64.0,103.0,74.0,99.0,174.0,95.0
0,00262.nii.gz,0,8.0,132.0,96.0,113.0,251.0,297.0
0,00262.nii.gz,1,9.0,137.0,116.0,112.0,235.0,294.0
0,00262.nii.gz,2,8.0,147.0,96.0,113.0,251.0,297.0
0,00262.nii.gz,3,9.0,132.0,112.0,58.0,200.0,142.0
0,00790.nii.gz,0,14.0,91.0,66.0,111.0,248.0,250.0
0,00790.nii.gz,1,18.0,120.0,78.0,110.0,231.0,250.0
0,00790.nii.gz,2,14.0,215.0,129.0,111.0,248.0,245.0
0,00790.nii.gz,3,31.0,91.0,66.0,79.0,163.0,92.0
0,14556.nii.gz,0,9.0,96.0,83.0,114.0,236.0,271.0
0,14556.nii.gz,1,9.0,106.0,85.0,113.0,218.0,271.0
0,14556.nii.gz,2,9.0,194.0,122.0,114.0,236.0,263.0
0,14556.nii.gz,3,63.0,96.0,83.0,111.0,169.0,108.0
0,14371.nii.gz,0,2.0,8.0,78.0,113.0,337.0,313.0
0,14371.nii.gz,1,18.0,95.0,78.0,110.0,272.0,288.0
0,14371.nii.gz,2,2.0,8.0,86.0,113.0,234.0,313.0
0,14371.nii.gz,3,8.0,51.0,78.0,79.0,337.0,135.0
0,04892.nii.gz,0,11.0,72.0,103.0,116.0,233.0,319.0
0,04892.nii.gz,1,11.0,103.0,115.0,116.0,221.0,314.0
0,04892.nii.gz,2,11.0,195.0,147.0,116.0,233.0,319.0
0,04892.nii.gz,3,11.0,72.0,103.0,58.0,156.0,130.0
0,06828.nii.gz,0,16.0,25.0,53.0,123.0,381.0,284.0
0,06828.nii.gz,1,19.0,85.0,53.0,113.0,366.0,284.0
0,06828.nii.gz,2,16.0,192.0,121.0,117.0,232.0,273.0
0,06828.nii.gz,3,69.0,25.0,57.0,123.0,381.0,150.0
0,06466.nii.gz,0,5.0,8.0,114.0,114.0,285.0,367.0
0,06466.nii.gz,1,12.0,131.0,115.0,111.0,250.0,362.0
0,06466.nii.gz,2,5.0,8.0,134.0,114.0,246.0,367.0
0,06466.nii.gz,3,12.0,115.0,114.0,72.0,285.0,358.0
0,10869.nii.gz,0,9.0,75.0,92.0,109.0,241.0,280.0
0,10869.nii.gz,1,14.0,102.0,113.0,105.0,219.0,280.0
0,10869.nii.gz,2,9.0,201.0,134.0,109.0,241.0,255.0
0,10869.nii.gz,3,51.0,75.0,92.0,107.0,141.0,129.0
0,10427.nii.gz,0,12.0,94.0,81.0,113.0,240.0,262.0
0,10427.nii.gz,1,12.0,116.0,90.0,106.0,230.0,262.0
0,10427.nii.gz,2,15.0,206.0,131.0,113.0,240.0,257.0
0,10427.nii.gz,3,56.0,94.0,81.0,104.0,161.0,101.0
0,12748.nii.gz,0,12.0,129.0,95.0,112.0,270.0,271.0
0,12748.nii.gz,1,12.0,149.0,108.0,109.0,255.0,271.0
0,12748.nii.gz,2,13.0,176.0,107.0,112.0,270.0,270.0
0,12748.nii.gz,3,60.0,129.0,95.0,108.0,201.0,120.0
0,04313.nii.gz,0,8.0,8.0,70.0,106.0,241.0,359.0
0,04313.nii.gz,1,10.0,119.0,76.0,102.0,227.0,246.0
0,04313.nii.gz,2,8.0,8.0,70.0,106.0,241.0,359.0
0,04313.nii.gz,3,53.0,105.0,72.0,98.0,171.0,92.0
0,04534.nii.gz,0,8.0,8.0,64.0,107.0,250.0,365.0
0,04534.nii.gz,1,19.0,128.0,85.0,106.0,236.0,258.0
0,04534.nii.gz,2,8.0,8.0,64.0,107.0,250.0,365.0
0,04534.nii.gz,3,25.0,104.0,75.0,69.0,177.0,95.0
0,03429.nii.gz,0,14.0,103.0,70.0,108.0,276.0,360.0
0,03429.nii.gz,1,14.0,116.0,70.0,106.0,256.0,359.0
0,03429.nii.gz,2,16.0,205.0,118.0,108.0,237.0,234.0
0,03429.nii.gz,3,55.0,103.0,80.0,98.0,276.0,360.0
0,01161.nii.gz,0,6.0,8.0,100.0,110.0,255.0,381.0
0,01161.nii.gz,1,9.0,89.0,100.0,109.0,236.0,331.0
0,01161.nii.gz,2,6.0,8.0,107.0,110.0,255.0,381.0
0,01161.nii.gz,3,8.0,115.0,100.0,48.0,188.0,122.0
0,03033.nii.gz,0,7.0,94.0,85.0,115.0,237.0,290.0
0,03033.nii.gz,1,8.0,111.0,94.0,115.0,220.0,290.0
0,03033.nii.gz,2,7.0,197.0,140.0,112.0,237.0,282.0
0,03033.nii.gz,3,9.0,94.0,85.0,60.0,171.0,117.0
0,13805.nii.gz,0,4.0,114.0,104.0,112.0,257.0,290.0
0,13805.nii.gz,1,4.0,141.0,104.0,111.0,245.0,285.0
0,13805.nii.gz,2,10.0,120.0,139.0,112.0,257.0,290.0
0,13805.nii.gz,3,4.0,114.0,110.0,46.0,190.0,124.0
0,07142.nii.gz,0,5.0,80.0,97.0,115.0,260.0,293.0
0,07142.nii.gz,1,6.0,111.0,104.0,115.0,244.0,293.0
0,07142.nii.gz,2,5.0,104.0,134.0,115.0,260.0,272.0
0,07142.nii.gz,3,61.0,80.0,97.0,114.0,160.0,125.0
0,13384.nii.gz,0,10.0,80.0,65.0,114.0,215.0,248.0
0,13384.nii.gz,1,10.0,91.0,69.0,107.0,202.0,246.0
0,13384.nii.gz,2,10.0,122.0,72.0,114.0,215.0,248.0
0,13384.nii.gz,3,19.0,80.0,65.0,70.0,151.0,94.0
0,07297.nii.gz,0,3.0,8.0,64.0,119.0,277.0,393.0
0,07297.nii.gz,1,7.0,132.0,99.0,119.0,261.0,308.0
0,07297.nii.gz,2,3.0,8.0,64.0,119.0,277.0,393.0
0,07297.nii.gz,3,5.0,108.0,90.0,58.0,192.0,119.0
0,09056.nii.gz,0,4.0,8.0,89.0,119.0,222.0,333.0
0,09056.nii.gz,1,18.0,110.0,105.0,110.0,208.0,267.0
0,09056.nii.gz,2,4.0,8.0,138.0,119.0,222.0,333.0
0,09056.nii.gz,3,51.0,80.0,89.0,100.0,159.0,117.0
0,08128.nii.gz,0,17.0,94.0,130.0,107.0,215.0,298.0
0,08128.nii.gz,1,20.0,109.0,140.0,107.0,206.0,298.0
0,08128.nii.gz,2,17.0,179.0,175.0,101.0,215.0,297.0
0,08128.nii.gz,3,21.0,94.0,130.0,66.0,165.0,152.0
0,12312.nii.gz,0,10.0,20.0,47.0,124.0,212.0,267.0
0,12312.nii.gz,1,11.0,78.0,58.0,121.0,195.0,264.0
0,12312.nii.gz,2,10.0,20.0,103.0,124.0,212.0,267.0
0,12312.nii.gz,3,54.0,46.0,47.0,118.0,131.0,78.0
0,04749.nii.gz,0,4.0,8.0,69.0,118.0,222.0,313.0
0,04749.nii.gz,1,8.0,94.0,81.0,111.0,214.0,263.0
0,04749.nii.gz,2,4.0,8.0,108.0,118.0,222.0,313.0
0,04749.nii.gz,3,37.0,59.0,69.0,94.0,137.0,101.0
0,06980.nii.gz,0,17.0,101.0,86.0,107.0,233.0,269.0
0,06980.nii.gz,1,20.0,119.0,98.0,107.0,223.0,269.0
0,06980.nii.gz,2,17.0,198.0,151.0,107.0,233.0,263.0
0,06980.nii.gz,3,44.0,101.0,86.0,89.0,165.0,116.0
0,10829.nii.gz,0,14.0,69.0,111.0,108.0,212.0,274.0
0,10829.nii.gz,1,15.0,98.0,121.0,105.0,202.0,274.0
0,10829.nii.gz,2,14.0,182.0,148.0,108.0,212.0,268.0
0,10829.nii.gz,3,52.0,69.0,111.0,97.0,141.0,133.0
0,04086.nii.gz,0,15.0,95.0,114.0,114.0,243.0,304.0
0,04086.nii.gz,1,16.0,120.0,125.0,114.0,229.0,304.0
0,04086.nii.gz,2,15.0,206.0,163.0,113.0,243.0,298.0
0,04086.nii.gz,3,58.0,95.0,114.0,114.0,165.0,141.0
0,00638.nii.gz,0,9.0,93.0,106.0,109.0,241.0,280.0
0,00638.nii.gz,1,11.0,122.0,116.0,102.0,228.0,280.0
0,00638.nii.gz,2,9.0,203.0,161.0,109.0,241.0,275.0
0,00638.nii.gz,3,42.0,93.0,106.0,93.0,164.0,125.0
0,02370.nii.gz,0,6.0,8.0,96.0,116.0,249.0,289.0
0,02370.nii.gz,1,19.0,138.0,102.0,116.0,240.0,282.0
0,02370.nii.gz,2,6.0,8.0,96.0,116.0,249.0,289.0
0,02370.nii.gz,3,26.0,77.0,125.0,42.0,87.0,129.0
0,14331.nii.gz,0,12.0,91.0,98.0,116.0,235.0,280.0
0,14331.nii.gz,1,12.0,114.0,110.0,111.0,220.0,280.0
0,14331.nii.gz,2,12.0,103.0,139.0,112.0,235.0,266.0
0,14331.nii.gz,3,63.0,91.0,98.0,116.0,165.0,120.0
0,14516.nii.gz,0,9.0,109.0,94.0,106.0,235.0,284.0
0,14516.nii.gz,1,9.0,118.0,103.0,104.0,223.0,270.0
0,14516.nii.gz,2,9.0,195.0,137.0,106.0,235.0,284.0
0,14516.nii.gz,3,11.0,109.0,94.0,50.0,181.0,120.0
0,00222.nii.gz,0,7.0,88.0,90.0,116.0,240.0,280.0
0,00222.nii.gz,1,8.0,103.0,90.0,116.0,228.0,280.0
0,00222.nii.gz,2,7.0,206.0,108.0,115.0,240.0,268.0
0,00222.nii.gz,3,73.0,88.0,94.0,115.0,163.0,112.0
0,00405.nii.gz,0,4.0,8.0,91.0,110.0,217.0,391.0
0,00405.nii.gz,1,15.0,96.0,116.0,110.0,205.0,280.0
0,00405.nii.gz,2,4.0,8.0,91.0,108.0,217.0,391.0
0,00405.nii.gz,3,18.0,76.0,107.0,67.0,151.0,127.0
0,09631.nii.gz,0,16.0,57.0,96.0,109.0,213.0,304.0
0,09631.nii.gz,1,17.0,88.0,115.0,109.0,203.0,304.0
0,09631.nii.gz,2,16.0,174.0,167.0,109.0,213.0,298.0
0,09631.nii.gz,3,23.0,57.0,96.0,89.0,134.0,135.0
0,11764.nii.gz,0,9.0,98.0,63.0,114.0,230.0,257.0
0,11764.nii.gz,1,10.0,108.0,80.0,113.0,218.0,257.0
0,11764.nii.gz,2,9.0,105.0,63.0,114.0,230.0,254.0
0,11764.nii.gz,3,10.0,98.0,73.0,59.0,165.0,95.0
0,05385.nii.gz,0,4.0,8.0,50.0,118.0,244.0,386.0
0,05385.nii.gz,1,10.0,115.0,93.0,118.0,225.0,283.0
0,05385.nii.gz,2,4.0,8.0,50.0,114.0,244.0,386.0
0,05385.nii.gz,3,9.0,92.0,78.0,61.0,179.0,104.0
0,05677.nii.gz,0,5.0,89.0,82.0,110.0,261.0,294.0
0,05677.nii.gz,1,8.0,111.0,109.0,109.0,244.0,294.0
0,05677.nii.gz,2,5.0,220.0,120.0,110.0,261.0,266.0
0,05677.nii.gz,3,8.0,89.0,82.0,85.0,198.0,132.0
0,13011.nii.gz,0,19.0,122.0,96.0,111.0,242.0,267.0
0,13011.nii.gz,1,19.0,124.0,106.0,109.0,232.0,250.0
0,13011.nii.gz,2,19.0,203.0,124.0,111.0,242.0,267.0
0,13011.nii.gz,3,58.0,122.0,96.0,100.0,172.0,116.0
0,13636.nii.gz,0,5.0,8.0,75.0,117.0,224.0,299.0
0,13636.nii.gz,1,18.0,99.0,98.0,116.0,216.0,273.0
0,13636.nii.gz,2,5.0,8.0,75.0,117.0,224.0,299.0
0,13636.nii.gz,3,29.0,63.0,86.0,79.0,139.0,108.0
0,11559.nii.gz,0,10.0,90.0,98.0,117.0,257.0,280.0
0,11559.nii.gz,1,10.0,102.0,105.0,116.0,217.0,280.0
0,11559.nii.gz,2,14.0,198.0,140.0,117.0,233.0,270.0
0,11559.nii.gz,3,12.0,90.0,98.0,61.0,257.0,147.0
0,11917.nii.gz,0,9.0,59.0,60.0,124.0,377.0,380.0
0,11917.nii.gz,1,9.0,118.0,67.0,117.0,231.0,313.0
0,11917.nii.gz,2,9.0,59.0,101.0,118.0,265.0,380.0
0,11917.nii.gz,3,83.0,84.0,60.0,124.0,377.0,179.0
0,07102.nii.gz,0,19.0,73.0,108.0,108.0,224.0,288.0
0,07102.nii.gz,1,20.0,103.0,117.0,107.0,215.0,288.0
0,07102.nii.gz,2,19.0,184.0,165.0,108.0,224.0,278.0
0,07102.nii.gz,3,43.0,73.0,108.0,87.0,144.0,135.0
0,07725.nii.gz,0,17.0,73.0,112.0,108.0,216.0,296.0
0,07725.nii.gz,1,17.0,107.0,126.0,107.0,206.0,296.0
0,07725.nii.gz,2,17.0,189.0,166.0,108.0,216.0,285.0
0,07725.nii.gz,3,31.0,73.0,112.0,84.0,138.0,142.0
0,01706.nii.gz,0,9.0,105.0,86.0,117.0,340.0,274.0
0,01706.nii.gz,1,11.0,120.0,95.0,113.0,229.0,264.0
0,01706.nii.gz,2,9.0,123.0,139.0,117.0,340.0,274.0
0,01706.nii.gz,3,58.0,105.0,86.0,102.0,160.0,103.0
0,03469.nii.gz,0,11.0,56.0,73.0,116.0,224.0,270.0
0,03469.nii.gz,1,11.0,100.0,84.0,116.0,210.0,270.0
0,03469.nii.gz,2,11.0,75.0,75.0,112.0,224.0,260.0
0,03469.nii.gz,3,66.0,56.0,73.0,116.0,137.0,103.0
0,03654.nii.gz,0,21.0,100.0,124.0,113.0,231.0,284.0
0,03654.nii.gz,1,23.0,110.0,124.0,113.0,216.0,284.0
0,03654.nii.gz,2,21.0,194.0,154.0,113.0,231.0,284.0
0,03654.nii.gz,3,77.0,100.0,130.0,113.0,155.0,145.0
0,01975.nii.gz,0,10.0,36.0,76.0,116.0,208.0,275.0
0,01975.nii.gz,1,10.0,73.0,84.0,116.0,199.0,275.0
0,01975.nii.gz,2,10.0,168.0,107.0,116.0,208.0,271.0
0,01975.nii.gz,3,61.0,36.0,76.0,116.0,110.0,100.0
0,14242.nii.gz,0,15.0,122.0,93.0,110.0,253.0,272.0
0,14242.nii.gz,1,18.0,139.0,101.0,110.0,239.0,264.0
0,14242.nii.gz,2,15.0,215.0,158.0,110.0,253.0,272.0
0,14242.nii.gz,3,51.0,122.0,93.0,99.0,182.0,115.0
0,02619.nii.gz,0,11.0,91.0,86.0,107.0,229.0,281.0
0,02619.nii.gz,1,12.0,111.0,100.0,105.0,215.0,281.0
