,0,1,2,3,4,5,6,7
0,9781749_10782903,3,59.0,76.0,68.0,117.0,157.0,108.0
0,9782690_10801107,0,16.0,52.0,46.0,143.0,321.0,269.0
0,9782690_10801107,1,21.0,113.0,57.0,143.0,248.0,269.0
0,9782690_10801107,2,16.0,65.0,46.0,139.0,259.0,253.0
0,9782690_10801107,3,37.0,52.0,47.0,105.0,321.0,108.0
0,9784170_10867503,0,25.0,14.0,87.0,129.0,338.0,381.0
0,9784170_10867503,1,30.0,14.0,103.0,129.0,338.0,381.0
0,9784170_10867503,2,25.0,212.0,165.0,120.0,251.0,272.0
0,9784170_10867503,3,47.0,86.0,87.0,106.0,166.0,119.0
0,9785243_10490906,0,22.0,60.0,47.0,148.0,373.0,381.0
0,9785243_10490906,1,27.0,108.0,72.0,148.0,373.0,381.0
0,9785243_10490906,2,22.0,212.0,127.0,140.0,245.0,258.0
0,9785243_10490906,3,45.0,60.0,47.0,111.0,155.0,83.0
0,9785331_11177103,0,19.0,45.0,36.0,138.0,231.0,261.0
0,9785331_11177103,1,20.0,96.0,49.0,138.0,221.0,261.0
0,9785331_11177103,2,19.0,196.0,128.0,136.0,231.0,247.0
0,9785331_11177103,3,32.0,45.0,36.0,101.0,138.0,71.0
0,9786263_10211506,0,28.0,70.0,3.0,139.0,372.0,381.0
0,9786263_10211506,1,28.0,115.0,3.0,139.0,372.0,381.0
0,9786263_10211506,2,28.0,199.0,140.0,133.0,239.0,248.0
0,9786263_10211506,3,49.0,70.0,74.0,106.0,145.0,103.0
0,9789177_10620406,0,29.0,62.0,60.0,153.0,233.0,296.0
0,9789177_10620406,1,30.0,91.0,85.0,153.0,225.0,296.0
0,9789177_10620406,2,29.0,194.0,155.0,147.0,233.0,281.0
0,9789177_10620406,3,50.0,62.0,60.0,119.0,157.0,103.0
0,9789712_10650006,0,30.0,105.0,81.0,136.0,364.0,381.0
0,9789712_10650006,1,32.0,134.0,105.0,136.0,364.0,381.0
0,9789712_10650006,2,30.0,213.0,153.0,122.0,245.0,257.0
0,9789712_10650006,3,42.0,105.0,81.0,92.0,176.0,114.0
0,9789767_10202406,0,26.0,11.0,40.0,131.0,253.0,244.0
0,9789767_10202406,1,32.0,11.0,57.0,131.0,247.0,244.0
0,9789767_10202406,2,26.0,216.0,123.0,126.0,253.0,236.0
0,9789767_10202406,3,52.0,104.0,40.0,104.0,185.0,79.0
0,9790287_10626306,0,21.0,82.0,50.0,137.0,257.0,289.0
0,9790287_10626306,1,27.0,118.0,77.0,137.0,247.0,289.0
0,9790287_10626306,2,21.0,220.0,159.0,133.0,257.0,275.0
0,9790287_10626306,3,45.0,82.0,50.0,109.0,179.0,91.0
0,9791051_10685703,0,9.0,87.0,7.0,134.0,368.0,344.0
0,9791051_10685703,1,9.0,117.0,7.0,134.0,368.0,282.0
0,9791051_10685703,2,25.0,202.0,153.0,118.0,236.0,262.0
0,9791051_10685703,3,43.0,87.0,76.0,128.0,342.0,344.0
0,9791529_10685503,0,28.0,77.0,55.0,141.0,368.0,381.0
0,9791529_10685503,1,28.0,122.0,79.0,141.0,368.0,381.0
0,9791529_10685503,2,28.0,217.0,143.0,139.0,250.0,268.0
0,9791529_10685503,3,46.0,77.0,55.0,112.0,166.0,92.0
0,9793882_10949806,0,13.0,72.0,58.0,150.0,261.0,276.0
0,9793882_10949806,1,13.0,72.0,84.0,150.0,254.0,276.0
0,9793882_10949806,2,23.0,231.0,151.0,127.0,261.0,265.0
0,9793882_10949806,3,38.0,112.0,58.0,102.0,199.0,101.0
0,9794269_10406305,0,19.0,67.0,45.0,135.0,238.0,267.0
0,9794269_10406305,1,20.0,102.0,65.0,135.0,230.0,267.0
0,9794269_10406305,2,19.0,206.0,136.0,133.0,238.0,258.0
0,9794269_10406305,3,40.0,67.0,45.0,103.0,157.0,81.0
0,9794763_10940606,0,17.0,68.0,58.0,143.0,240.0,296.0
0,9794763_10940606,1,17.0,94.0,75.0,143.0,231.0,288.0
0,9794763_10940606,2,18.0,199.0,158.0,135.0,240.0,296.0
0,9794763_10940606,3,35.0,68.0,58.0,107.0,153.0,90.0
0,9795389_10214006,0,26.0,86.0,88.0,130.0,245.0,289.0
0,9795389_10214006,1,30.0,125.0,103.0,130.0,237.0,289.0
0,9795389_10214006,2,26.0,212.0,165.0,126.0,245.0,282.0
0,9795389_10214006,3,44.0,86.0,88.0,96.0,169.0,121.0
0,9796889_10948406,0,30.0,55.0,105.0,138.0,244.0,313.0
0,9796889_10948406,1,31.0,91.0,117.0,138.0,233.0,313.0
0,9796889_10948406,2,30.0,209.0,180.0,134.0,244.0,300.0
0,9796889_10948406,3,54.0,55.0,105.0,120.0,144.0,134.0
0,9797760_10627006,0,22.0,82.0,61.0,141.0,254.0,295.0
0,9797760_10627006,1,28.0,114.0,91.0,141.0,244.0,295.0
0,9797760_10627006,2,22.0,222.0,148.0,137.0,254.0,279.0
0,9797760_10627006,3,39.0,82.0,61.0,103.0,172.0,102.0
0,9798787_10616906,0,25.0,65.0,83.0,128.0,220.0,286.0
0,9798787_10616906,1,26.0,102.0,99.0,128.0,213.0,286.0
0,9798787_10616906,2,25.0,188.0,174.0,126.0,220.0,276.0
0,9798787_10616906,3,46.0,65.0,83.0,107.0,145.0,117.0
0,9799900_10616807,0,20.0,69.0,65.0,141.0,353.0,370.0
0,9799900_10616807,1,24.0,69.0,78.0,141.0,353.0,370.0
0,9799900_10616807,2,20.0,219.0,142.0,122.0,261.0,251.0
0,9799900_10616807,3,38.0,96.0,65.0,92.0,182.0,88.0
0,9800285_10557830,0,18.0,74.0,47.0,140.0,251.0,280.0
0,9800285_10557830,1,24.0,116.0,75.0,140.0,243.0,279.0
0,9800285_10557830,2,18.0,218.0,149.0,133.0,251.0,280.0
0,9800285_10557830,3,30.0,74.0,47.0,95.0,161.0,84.0
0,9800893_10502406,0,26.0,86.0,46.0,133.0,248.0,250.0
0,9800893_10502406,1,27.0,132.0,70.0,133.0,241.0,245.0
0,9800893_10502406,2,26.0,216.0,135.0,131.0,248.0,250.0
0,9800893_10502406,3,43.0,86.0,46.0,103.0,193.0,93.0
0,9801224_10917404,0,32.0,93.0,56.0,146.0,317.0,381.0
0,9801224_10917404,1,34.0,106.0,70.0,146.0,317.0,381.0
0,9801224_10917404,2,32.0,185.0,134.0,128.0,222.0,237.0
0,9801224_10917404,3,53.0,93.0,56.0,106.0,159.0,89.0
0,9804361_10474006,0,18.0,95.0,60.0,134.0,366.0,381.0
0,9804361_10474006,1,21.0,117.0,76.0,134.0,366.0,381.0
0,9804361_10474006,2,18.0,204.0,143.0,125.0,238.0,261.0
0,9804361_10474006,3,42.0,95.0,60.0,108.0,182.0,95.0
0,9805321_10586306,0,31.0,96.0,53.0,147.0,229.0,270.0
0,9805321_10586306,1,33.0,96.0,79.0,147.0,222.0,270.0
0,9805321_10586306,2,31.0,194.0,142.0,138.0,229.0,256.0
0,9805321_10586306,3,48.0,96.0,53.0,105.0,175.0,93.0
0,9805931_10777606,0,32.0,98.0,82.0,144.0,232.0,338.0
0,9805931_10777606,1,36.0,122.0,97.0,144.0,232.0,338.0
0,9805931_10777606,2,32.0,200.0,157.0,122.0,232.0,258.0
0,9805931_10777606,3,47.0,98.0,82.0,104.0,167.0,116.0
0,9810432_10538805,0,29.0,49.0,57.0,148.0,235.0,290.0
0,9810432_10538805,1,31.0,100.0,81.0,148.0,229.0,290.0
0,9810432_10538805,2,29.0,199.0,156.0,142.0,235.0,281.0
0,9810432_10538805,3,48.0,49.0,57.0,112.0,139.0,93.0
0,9811840_10792706,0,23.0,78.0,37.0,147.0,372.0,255.0
0,9811840_10792706,1,23.0,109.0,56.0,147.0,372.0,255.0
0,9811840_10792706,2,23.0,200.0,119.0,125.0,237.0,244.0
0,9811840_10792706,3,37.0,78.0,37.0,104.0,201.0,77.0
0,9811924_10471606,0,20.0,93.0,63.0,129.0,240.0,254.0
0,9811924_10471606,1,24.0,124.0,79.0,129.0,235.0,254.0
0,9811924_10471606,2,20.0,200.0,140.0,126.0,240.0,247.0
0,9811924_10471606,3,45.0,93.0,63.0,99.0,167.0,100.0
0,9811940_10952406,0,25.0,45.0,52.0,141.0,354.0,381.0
0,9811940_10952406,1,25.0,81.0,79.0,141.0,354.0,381.0
0,9811940_10952406,2,26.0,172.0,150.0,136.0,210.0,279.0
0,9811940_10952406,3,37.0,45.0,52.0,104.0,140.0,90.0
0,9813918_10587706,0,7.0,117.0,47.0,130.0,238.0,240.0
0,9813918_10587706,1,7.0,129.0,68.0,130.0,230.0,240.0
0,9813918_10587706,2,29.0,207.0,136.0,124.0,238.0,236.0
0,9813918_10587706,3,49.0,117.0,47.0,100.0,182.0,79.0
0,9815358_10817206,0,23.0,61.0,49.0,138.0,222.0,264.0
0,9815358_10817206,1,27.0,96.0,73.0,138.0,213.0,264.0
0,9815358_10817206,2,23.0,189.0,133.0,131.0,222.0,258.0
0,9815358_10817206,3,40.0,61.0,49.0,104.0,150.0,82.0
0,9817136_10406623,0,17.0,69.0,67.0,150.0,245.0,284.0
0,9817136_10406623,1,21.0,108.0,85.0,150.0,237.0,284.0
0,9817136_10406623,2,17.0,206.0,152.0,142.0,245.0,270.0
0,9817136_10406623,3,49.0,69.0,67.0,122.0,167.0,105.0
0,9817618_10196606,0,32.0,75.0,60.0,138.0,350.0,381.0
0,9817618_10196606,1,37.0,111.0,81.0,138.0,350.0,381.0
0,9817618_10196606,2,32.0,201.0,144.0,129.0,238.0,250.0
0,9817618_10196606,3,46.0,75.0,60.0,101.0,157.0,95.0
0,9823421_10474406,0,21.0,90.0,50.0,140.0,247.0,275.0
0,9823421_10474406,1,21.0,122.0,73.0,140.0,237.0,269.0
0,9823421_10474406,2,21.0,215.0,149.0,136.0,247.0,275.0
0,9823421_10474406,3,40.0,90.0,50.0,109.0,182.0,94.0
0,9823844_10893107,0,18.0,29.0,46.0,155.0,368.0,369.0
0,9823844_10893107,1,20.0,29.0,68.0,155.0,368.0,369.0
0,9823844_10893107,2,18.0,212.0,127.0,135.0,252.0,270.0
0,9823844_10893107,3,36.0,82.0,46.0,106.0,168.0,79.0
0,9827057_10883903,0,28.0,77.0,13.0,132.0,377.0,381.0
0,9827057_10883903,1,32.0,117.0,13.0,132.0,377.0,381.0
0,9827057_10883903,2,28.0,201.0,154.0,126.0,234.0,256.0
0,9827057_10883903,3,50.0,77.0,65.0,104.0,155.0,98.0
0,9827922_10803806,0,27.0,85.0,60.0,138.0,243.0,271.0
0,9827922_10803806,1,27.0,120.0,79.0,138.0,238.0,271.0
0,9827922_10803806,2,28.0,212.0,142.0,134.0,243.0,266.0
0,9827922_10803806,3,43.0,85.0,60.0,105.0,169.0,91.0
0,9828000_10939006,0,31.0,87.0,124.0,129.0,231.0,309.0
0,9828000_10939006,1,35.0,124.0,139.0,129.0,226.0,309.0
0,9828000_10939006,2,31.0,200.0,198.0,125.0,231.0,299.0
0,9828000_10939006,3,51.0,87.0,124.0,104.0,156.0,161.0
0,9828518_10669906,0,32.0,88.0,87.0,146.0,346.0,382.0
0,9828518_10669906,1,34.0,123.0,100.0,146.0,346.0,382.0
0,9828518_10669906,2,32.0,208.0,172.0,132.0,241.0,280.0
0,9828518_10669906,3,52.0,88.0,87.0,110.0,164.0,123.0
0,9829028_10779306,0,26.0,22.0,76.0,138.0,222.0,288.0
0,9829028_10779306,1,28.0,78.0,88.0,138.0,208.0,288.0
0,9829028_10779306,2,26.0,175.0,133.0,132.0,222.0,265.0
0,9829028_10779306,3,49.0,22.0,76.0,102.0,104.0,104.0
0,9830519_10214206,0,33.0,116.0,82.0,127.0,248.0,282.0
0,9830519_10214206,1,33.0,132.0,102.0,127.0,241.0,280.0
0,9830519_10214206,2,33.0,216.0,166.0,122.0,248.0,282.0
0,9830519_10214206,3,44.0,116.0,82.0,98.0,181.0,115.0
0,9831929_10845606,0,30.0,75.0,52.0,139.0,323.0,381.0
0,9831929_10845606,1,34.0,110.0,68.0,139.0,323.0,381.0
0,9831929_10845606,2,30.0,197.0,134.0,128.0,227.0,250.0
0,9831929_10845606,3,40.0,75.0,52.0,104.0,159.0,84.0
0,9832457_10615406,0,29.0,73.0,71.0,132.0,230.0,274.0
0,9832457_10615406,1,32.0,112.0,87.0,132.0,224.0,274.0
0,9832457_10615406,2,29.0,203.0,157.0,125.0,230.0,265.0
0,9832457_10615406,3,60.0,73.0,71.0,114.0,153.0,110.0
0,9832481_10502306,0,25.0,92.0,73.0,149.0,256.0,284.0
0,9832481_10502306,1,25.0,116.0,87.0,149.0,248.0,284.0
0,9832481_10502306,2,27.0,217.0,135.0,142.0,256.0,261.0
0,9832481_10502306,3,47.0,92.0,73.0,105.0,173.0,109.0
0,9833489_10475306,0,25.0,68.0,45.0,141.0,245.0,261.0
0,9833489_10475306,1,26.0,110.0,61.0,141.0,238.0,261.0
0,9833489_10475306,2,25.0,214.0,135.0,135.0,245.0,259.0
0,9833489_10475306,3,41.0,68.0,45.0,103.0,155.0,73.0
0,9833782_10764006,0,19.0,63.0,42.0,151.0,231.0,287.0
0,9833782_10764006,1,21.0,86.0,71.0,151.0,223.0,287.0
0,9833782_10764006,2,19.0,192.0,146.0,146.0,231.0,276.0
0,9833782_10764006,3,45.0,63.0,42.0,114.0,158.0,89.0
0,9834533_10615506,0,21.0,64.0,48.0,143.0,246.0,290.0
0,9834533_10615506,1,25.0,97.0,75.0,143.0,238.0,290.0
0,9834533_10615506,2,21.0,208.0,141.0,139.0,246.0,273.0
0,9834533_10615506,3,37.0,64.0,48.0,104.0,155.0,93.0
0,9834586_11086240,0,29.0,77.0,35.0,154.0,372.0,381.0
0,9834586_11086240,1,29.0,114.0,50.0,154.0,372.0,381.0
0,9834586_11086240,2,30.0,209.0,114.0,121.0,240.0,224.0
0,9834586_11086240,3,34.0,77.0,35.0,134.0,273.0,113.0
0,9835478_10490406,0,24.0,88.0,62.0,137.0,248.0,282.0
0,9835478_10490406,1,25.0,126.0,86.0,137.0,241.0,282.0
0,9835478_10490406,2,24.0,214.0,141.0,130.0,248.0,266.0
0,9835478_10490406,3,30.0,88.0,62.0,90.0,174.0,99.0
0,9840027_10184806,0,26.0,83.0,64.0,135.0,250.0,272.0
0,9840027_10184806,1,29.0,114.0,80.0,135.0,243.0,272.0
0,9840027_10184806,2,26.0,217.0,134.0,125.0,250.0,255.0
0,9840027_10184806,3,40.0,83.0,64.0,92.0,169.0,97.0
0,9841058_10786706,0,30.0,98.0,59.0,128.0,261.0,280.0
0,9841058_10786706,1,34.0,119.0,77.0,128.0,254.0,280.0
0,9841058_10786706,2,30.0,229.0,149.0,124.0,261.0,265.0
0,9841058_10786706,3,46.0,98.0,59.0,103.0,178.0,89.0
0,9842235_10852206,0,28.0,79.0,84.0,128.0,224.0,275.0
0,9842235_10852206,1,31.0,110.0,94.0,128.0,220.0,275.0
0,9842235_10852206,2,28.0,190.0,158.0,122.0,224.0,257.0
0,9842235_10852206,3,55.0,79.0,84.0,101.0,143.0,115.0
0,9842543_10490307,0,29.0,63.0,84.0,133.0,241.0,269.0
0,9842543_10490307,1,32.0,98.0,101.0,133.0,234.0,269.0
0,9842543_10490307,2,29.0,213.0,159.0,127.0,241.0,259.0
0,9842543_10490307,3,40.0,63.0,84.0,93.0,136.0,113.0
0,9845028_10475606,0,22.0,49.0,65.0,146.0,239.0,290.0
0,9845028_10475606,1,26.0,51.0,77.0,146.0,230.0,290.0
0,9845028_10475606,2,22.0,207.0,134.0,139.0,239.0,262.0
0,9845028_10475606,3,47.0,49.0,65.0,116.0,144.0,100.0
0,9845238_11094406,0,32.0,87.0,69.0,133.0,241.0,270.0
0,9845238_11094406,1,35.0,87.0,79.0,133.0,235.0,270.0
0,9845238_11094406,2,32.0,212.0,153.0,131.0,241.0,260.0
0,9845238_11094406,3,52.0,94.0,69.0,113.0,173.0,106.0
0,9846846_11088606,0,32.0,79.0,74.0,134.0,355.0,260.0
0,9846846_11088606,1,38.0,91.0,86.0,134.0,355.0,260.0
0,9846846_11088606,2,32.0,188.0,137.0,128.0,222.0,242.0
0,9846846_11088606,3,54.0,79.0,74.0,103.0,147.0,102.0
0,9847107_10764923,0,27.0,81.0,70.0,136.0,249.0,283.0
0,9847107_10764923,1,30.0,122.0,88.0,136.0,241.0,283.0
0,9847107_10764923,2,27.0,215.0,144.0,130.0,249.0,267.0
0,9847107_10764923,3,49.0,81.0,70.0,103.0,163.0,105.0
0,9847541_10490506,0,15.0,76.0,6.0,127.0,314.0,366.0
0,9847541_10490506,1,15.0,111.0,6.0,127.0,314.0,366.0
0,9847541_10490506,2,19.0,220.0,130.0,123.0,254.0,240.0
0,9847541_10490506,3,34.0,76.0,35.0,95.0,166.0,68.0
0,9850052_10197717,0,13.0,46.0,45.0,140.0,306.0,382.0
0,9850052_10197717,1,14.0,104.0,58.0,140.0,306.0,382.0
0,9850052_10197717,2,13.0,207.0,128.0,135.0,243.0,270.0
0,9850052_10197717,3,33.0,46.0,45.0,106.0,152.0,82.0
0,9850237_10890206,0,20.0,71.0,55.0,143.0,254.0,284.0
0,9850237_10890206,1,23.0,117.0,73.0,143.0,246.0,284.0
0,9850237_10890206,2,20.0,204.0,141.0,139.0,254.0,274.0
0,9850237_10890206,3,44.0,71.0,55.0,109.0,166.0,104.0
0,9850534_10504806,0,20.0,77.0,56.0,130.0,241.0,273.0
0,9850534_10504806,1,22.0,113.0,77.0,130.0,234.0,273.0
0,9850534_10504806,2,20.0,208.0,149.0,125.0,241.0,271.0
0,9850534_10504806,3,43.0,77.0,56.0,103.0,160.0,93.0
0,9850555_10640606,0,19.0,40.0,71.0,139.0,219.0,299.0
0,9850555_10640606,1,21.0,40.0,80.0,139.0,208.0,299.0
0,9850555_10640606,2,19.0,186.0,139.0,135.0,219.0,271.0
0,9850555_10640606,3,43.0,47.0,71.0,112.0,138.0,110.0
0,9852668_10908806,0,22.0,79.0,81.0,151.0,352.0,381.0
0,9852668_10908806,1,22.0,115.0,83.0,151.0,352.0,381.0
0,9852668_10908806,2,34.0,200.0,146.0,127.0,234.0,259.0
0,9852668_10908806,3,51.0,79.0,81.0,99.0,152.0,103.0
0,9853523_10475906,0,26.0,91.0,6.0,135.0,382.0,382.0
0,9853523_10475906,1,26.0,118.0,6.0,135.0,382.0,382.0
0,9853523_10475906,2,31.0,207.0,134.0,129.0,235.0,242.0
0,9853523_10475906,3,49.0,91.0,58.0,111.0,174.0,93.0
0,9855149_10851103,0,29.0,66.0,67.0,139.0,221.0,282.0
0,9855149_10851103,1,31.0,100.0,87.0,139.0,215.0,282.0
0,9855149_10851103,2,29.0,193.0,152.0,133.0,221.0,263.0
0,9855149_10851103,3,47.0,66.0,67.0,108.0,146.0,103.0
0,9856656_10871006,0,26.0,30.0,65.0,153.0,360.0,381.0
0,9856656_10871006,1,28.0,30.0,87.0,153.0,360.0,381.0
0,9856656_10871006,2,26.0,221.0,155.0,122.0,252.0,261.0
0,9856656_10871006,3,43.0,108.0,65.0,98.0,182.0,105.0
0,9858133_10662606,0,25.0,80.0,77.0,130.0,243.0,273.0
0,9858133_10662606,1,30.0,123.0,95.0,130.0,235.0,273.0
0,9858133_10662606,2,25.0,208.0,145.0,117.0,243.0,262.0
0,9858133_10662606,3,32.0,80.0,77.0,90.0,162.0,111.0
0,9858512_10476319,0,13.0,75.0,10.0,144.0,378.0,381.0
0,9858512_10476319,1,13.0,106.0,10.0,144.0,378.0,381.0
0,9858512_10476319,2,13.0,208.0,119.0,134.0,243.0,257.0
0,9858512_10476319,3,20.0,75.0,38.0,106.0,254.0,116.0
0,9859472_10502606,0,27.0,60.0,54.0,144.0,233.0,282.0
0,9859472_10502606,1,27.0,101.0,77.0,144.0,225.0,282.0
0,9859472_10502606,2,27.0,202.0,146.0,142.0,233.0,279.0
0,9859472_10502606,3,47.0,60.0,54.0,112.0,158.0,85.0
0,9860507_10511706,0,28.0,84.0,59.0,139.0,238.0,271.0
0,9860507_10511706,1,28.0,123.0,84.0,139.0,231.0,271.0
0,9860507_10511706,2,28.0,208.0,147.0,135.0,238.0,267.0
0,9860507_10511706,3,45.0,84.0,59.0,105.0,170.0,99.0
0,9860637_10804106,0,23.0,84.0,53.0,142.0,237.0,273.0
0,9860637_10804106,1,23.0,110.0,71.0,142.0,229.0,273.0
0,9860637_10804106,2,23.0,207.0,136.0,141.0,237.0,266.0
0,9860637_10804106,3,41.0,84.0,53.0,111.0,170.0,90.0
0,9861493_10473103,0,24.0,55.0,56.0,142.0,311.0,381.0
0,9861493_10473103,1,28.0,106.0,73.0,142.0,311.0,381.0
0,9861493_10473103,2,24.0,201.0,117.0,137.0,235.0,242.0
0,9861493_10473103,3,42.0,55.0,56.0,108.0,148.0,87.0
0,9861560_10402406,0,30.0,87.0,66.0,124.0,244.0,260.0
0,9861560_10402406,1,33.0,109.0,85.0,124.0,238.0,260.0
0,9861560_10402406,2,30.0,212.0,136.0,122.0,244.0,245.0
0,9861560_10402406,3,53.0,87.0,66.0,106.0,162.0,95.0
0,9866933_10617123,0,20.0,76.0,54.0,127.0,236.0,253.0
0,9866933_10617123,1,20.0,114.0,62.0,127.0,230.0,253.0
0,9866933_10617123,2,22.0,207.0,135.0,122.0,236.0,246.0
0,9866933_10617123,3,44.0,76.0,54.0,101.0,158.0,80.0
0,9867611_10663023,0,25.0,65.0,61.0,139.0,242.0,273.0
0,9867611_10663023,1,27.0,112.0,78.0,139.0,229.0,273.0
0,9867611_10663023,2,25.0,209.0,140.0,136.0,242.0,258.0
0,9867611_10663023,3,43.0,65.0,61.0,115.0,152.0,99.0
0,9868964_10653823,0,23.0,85.0,67.0,135.0,369.0,381.0
0,9868964_10653823,1,23.0,114.0,86.0,135.0,369.0,381.0
0,9868964_10653823,2,27.0,200.0,148.0,122.0,237.0,261.0
0,9868964_10653823,3,49.0,85.0,67.0,105.0,164.0,110.0
0,9869106_10770824,0,28.0,79.0,62.0,156.0,245.0,250.0
0,9869106_10770824,1,31.0,92.0,71.0,156.0,239.0,250.0
0,9869106_10770824,2,28.0,209.0,141.0,116.0,245.0,248.0
0,9869106_10770824,3,40.0,79.0,62.0,99.0,158.0,90.0
0,9871046_11102803,0,15.0,53.0,74.0,137.0,221.0,347.0
0,9871046_11102803,1,15.0,102.0,82.0,137.0,215.0,347.0
0,9871046_11102803,2,27.0,192.0,132.0,127.0,221.0,241.0
0,9871046_11102803,3,47.0,53.0,74.0,110.0,124.0,94.0
0,9871608_10402206,0,12.0,125.0,4.0,149.0,288.0,350.0
0,9871608_10402206,1,12.0,128.0,4.0,149.0,288.0,350.0
0,9871608_10402206,2,26.0,211.0,174.0,117.0,247.0,269.0
0,9871608_10402206,3,46.0,125.0,84.0,99.0,198.0,119.0
0,9872052_10894906,0,25.0,49.0,57.0,151.0,228.0,278.0
0,9872052_10894906,1,29.0,74.0,70.0,151.0,222.0,278.0
0,9872052_10894906,2,25.0,189.0,140.0,143.0,228.0,267.0
0,9872052_10894906,3,53.0,49.0,57.0,116.0,150.0,81.0
0,9872426_10800523,0,28.0,51.0,76.0,140.0,238.0,295.0
0,9872426_10800523,1,29.0,51.0,98.0,140.0,234.0,295.0
0,9872426_10800523,2,28.0,212.0,149.0,131.0,238.0,276.0
0,9872426_10800523,3,49.0,67.0,76.0,106.0,154.0,109.0
0,9873057_10915003,0,31.0,65.0,69.0,128.0,313.0,269.0
0,9873057_10915003,1,33.0,94.0,84.0,128.0,313.0,269.0
0,9873057_10915003,2,31.0,182.0,148.0,126.0,214.0,254.0
0,9873057_10915003,3,48.0,65.0,69.0,102.0,135.0,99.0
0,9873102_10650106,0,35.0,92.0,79.0,132.0,317.0,381.0
0,9873102_10650106,1,40.0,120.0,95.0,132.0,317.0,381.0
0,9873102_10650106,2,35.0,219.0,148.0,129.0,250.0,256.0
0,9873102_10650106,3,48.0,92.0,79.0,106.0,173.0,106.0
0,9875916_10640003,0,28.0,99.0,72.0,134.0,254.0,284.0
0,9875916_10640003,1,34.0,129.0,91.0,134.0,246.0,284.0
0,9875916_10640003,2,28.0,214.0,159.0,126.0,254.0,274.0
0,9875916_10640003,3,47.0,99.0,72.0,107.0,173.0,120.0
0,9876530_11090206,0,27.0,81.0,65.0,135.0,377.0,263.0
0,9876530_11090206,1,32.0,106.0,82.0,135.0,377.0,263.0
0,9876530_11090206,2,27.0,193.0,136.0,126.0,227.0,244.0
0,9876530_11090206,3,44.0,81.0,65.0,102.0,157.0,100.0
0,9877597_11091303,0,28.0,56.0,2.0,132.0,379.0,382.0
0,9877597_11091303,1,28.0,86.0,2.0,132.0,379.0,382.0
0,9877597_11091303,2,29.0,181.0,129.0,127.0,379.0,382.0
0,9877597_11091303,3,31.0,56.0,67.0,105.0,378.0,382.0
0,9877906_10640906,0,28.0,77.0,56.0,141.0,372.0,381.0
0,9877906_10640906,1,29.0,114.0,82.0,141.0,372.0,381.0
0,9877906_10640906,2,28.0,208.0,149.0,136.0,249.0,254.0
0,9877906_10640906,3,44.0,77.0,56.0,103.0,158.0,91.0
0,9878594_10817106,0,22.0,53.0,52.0,137.0,227.0,269.0
0,9878594_10817106,1,24.0,92.0,62.0,137.0,221.0,269.0
0,9878594_10817106,2,22.0,192.0,132.0,128.0,227.0,258.0
0,9878594_10817106,3,36.0,53.0,52.0,98.0,143.0,85.0
0,9878596_11075606,0,26.0,49.0,51.0,141.0,232.0,255.0
0,9878596_11075606,1,33.0,49.0,71.0,141.0,229.0,255.0
0,9878596_11075606,2,26.0,200.0,118.0,130.0,232.0,235.0
0,9878596_11075606,3,41.0,67.0,51.0,102.0,150.0,85.0
0,9879069_10390107,0,26.0,79.0,62.0,131.0,267.0,274.0
0,9879069_10390107,1,28.0,128.0,80.0,131.0,262.0,274.0
0,9879069_10390107,2,26.0,232.0,151.0,128.0,267.0,251.0
0,9879069_10390107,3,46.0,79.0,62.0,99.0,164.0,102.0
0,9880069_10893807,0,22.0,45.0,49.0,144.0,215.0,272.0
0,9880069_10893807,1,24.0,71.0,75.0,144.0,205.0,272.0
0,9880069_10893807,2,22.0,183.0,127.0,138.0,215.0,256.0
0,9880069_10893807,3,36.0,45.0,49.0,107.0,134.0,87.0
0,9880455_10627206,0,24.0,7.0,64.0,158.0,242.0,250.0
0,9880455_10627206,1,24.0,7.0,72.0,158.0,237.0,250.0
0,9880455_10627206,2,26.0,214.0,132.0,119.0,242.0,235.0
0,9880455_10627206,3,40.0,103.0,64.0,94.0,174.0,93.0
0,9880592_10391406,0,25.0,111.0,61.0,134.0,369.0,381.0
0,9880592_10391406,1,25.0,122.0,75.0,134.0,369.0,381.0
0,9880592_10391406,2,25.0,208.0,144.0,132.0,237.0,256.0
0,9880592_10391406,3,48.0,111.0,61.0,107.0,188.0,98.0
0,9881062_10389106,0,32.0,114.0,88.0,143.0,372.0,382.0
0,9881062_10389106,1,32.0,125.0,93.0,143.0,372.0,381.0
0,9881062_10389106,2,35.0,190.0,144.0,140.0,370.0,382.0
0,9881062_10389106,3,54.0,114.0,88.0,94.0,162.0,102.0
0,9883069_10961506,0,23.0,39.0,59.0,142.0,228.0,272.0
0,9883069_10961506,1,26.0,89.0,73.0,142.0,223.0,272.0
0,9883069_10961506,2,23.0,194.0,129.0,132.0,228.0,265.0
0,9883069_10961506,3,42.0,39.0,59.0,104.0,133.0,93.0
0,9883449_10634723,0,24.0,75.0,50.0,146.0,238.0,291.0
0,9883449_10634723,1,24.0,118.0,58.0,146.0,234.0,291.0
0,9883449_10634723,2,24.0,212.0,128.0,120.0,238.0,247.0
0,9883449_10634723,3,29.0,75.0,50.0,90.0,204.0,131.0
0,9884591_10905506,0,20.0,59.0,47.0,148.0,241.0,280.0
0,9884591_10905506,1,23.0,102.0,70.0,148.0,233.0,280.0
0,9884591_10905506,2,20.0,206.0,123.0,143.0,241.0,261.0
